"","id","sp","trait"
"831311","927410","spp_1855",0.275777772767469
"299111","842086","spp_1685",0.372942218091339
"51861","407515","spp_816",0.292624251917005
"294589","294589","spp_590",0.299514480866492
"62151","244795","spp_490",0.259576419834048
"7243792","724379","spp_1449",0.34364330326207
"10991","896238","spp_1793",0.252995006041601
"675769","675769","spp_1352",0.247838679002598
"5159011","515901","spp_1032",0.260669267037883
"886111","539933","spp_1080",0.273029030533507
"952321","755211","spp_1511",0.30964243481867
"713111","424093","spp_849",0.208918469492346
"57871","923949","spp_1848",0.205144388601184
"75671","829077","spp_1659",0.283282096032053
"8169","278297","spp_557",0.339411534601822
"4681","459855","spp_920",0.345310757867992
"861711","86171","spp_173",0.342362202471122
"589710","589710","spp_1180",0.210512800375
"783912","667300","spp_1335",0.321500947000459
"613557","613557","spp_1228",0.306731966556981
"98701","149329","spp_299",0.318494118517265
"8313111","927410","spp_1855",0.275777772767469
"297100","297100","spp_595",0.249756756005809
"78121","755078","spp_1511",0.30964243481867
"659943","659943","spp_1320",0.286481809336692
"303678","303678","spp_608",0.404341007582843
"436176","436176","spp_873",0.229124445468187
"7582","769948","spp_1540",0.325231118360534
"70710","326149","spp_653",0.284540017833933
"12771","244960","spp_490",0.259576419834048
"95361","732438","spp_1465",0.376035615568981
"5430932","543093","spp_1087",0.392392940120772
"919080","919080","spp_1839",0.291171630145982
"57851","639315","spp_1279",0.27573649934493
"927250","927250","spp_1855",0.275777772767469
"770101","339701","spp_680",0.232418525731191
"94782","529332","spp_1059",0.403337689582258
"767065","767065","spp_1535",0.24077476025559
"1181","564548","spp_1130",0.324945674976334
"24191","573072","spp_1147",0.30099816294387
"8402301","840230","spp_1681",0.289768507704139
"229994","229994","spp_460",0.303707304876298
"95202","244795","spp_490",0.259576419834048
"320311","979240","spp_1959",0.284526522271335
"510112","696690","spp_1394",0.208758196560666
"754911","611266","spp_1223",0.269733987050131
"71031","640424","spp_1281",0.218920671846718
"338408","338408","spp_677",0.275677727768198
"46011","567296","spp_1135",0.226771206827834
"38201","360980","spp_722",0.25625456054695
"35261","809004","spp_1619",0.298289535567164
"661614","661614","spp_1324",0.279221389675513
"77371","123649","spp_248",0.352873016148806
"12661","49871","spp_100",0.335040841018781
"54702","294872","spp_590",0.299514480866492
"1902","978160","spp_1957",0.294080661144108
"13482","189281","spp_379",0.247067403746769
"847911","560403","spp_1121",0.254590868251398
"39503","979499","spp_1959",0.284526522271335
"23652","407515","spp_816",0.292624251917005
"9241","466436","spp_933",0.311658577760682
"98471","243498","spp_487",0.322000056738034
"15321","319903","spp_640",0.288170275278389
"96422","230036","spp_461",0.232521918369457
"162343","162343","spp_325",0.33782767271623
"513354","513354","spp_1027",0.259919468080625
"11","871850","spp_1744",0.376892035827041
"638418","638418","spp_1277",0.248212916543707
"6002782","600278","spp_1201",0.308617864502594
"68982","221932","spp_444",0.381432895548642
"732236","732236","spp_1465",0.376035615568981
"935905","935905","spp_1872",0.230076493928209
"35021","979499","spp_1959",0.284526522271335
"2900651","290065","spp_581",0.274769939016551
"820511","8205","spp_17",0.282181321643293
"45794","811965","spp_1624",0.28019683691673
"97724611","977246","spp_1955",0.363543333020061
"14851","102218","spp_205",0.199917951133102
"736568","736568","spp_1474",0.347926349844784
"979011","383606","spp_768",0.330259051639587
"71142","648326","spp_1297",0.41437891847454
"475500","475500","spp_951",0.371444566175342
"398711","88952","spp_178",0.361292689107358
"694111","668102","spp_1337",0.185691160615534
"403412","227138","spp_455",0.334283992182463
"266711","896256","spp_1793",0.252995006041601
"2401","838242","spp_1677",0.3382122234907
"44781","278352","spp_557",0.339411534601822
"90331","360911","spp_722",0.25625456054695
"53662","40693","spp_82",0.366981732659042
"762111","421786","spp_844",0.326822330709547
"180087","180087","spp_361",0.289167458657175
"994211","539857","spp_1080",0.273029030533507
"86711","369969","spp_740",0.250602392712608
"403845","403845","spp_808",0.298484456259757
"40442","600393","spp_1201",0.308617864502594
"36721","12133","spp_25",0.295931008644402
"2421","373834","spp_748",0.271135064773262
"40981","838112","spp_1677",0.3382122234907
"265561","265561","spp_532",0.240929124178365
"53771","613655","spp_1228",0.306731966556981
"1381","840430","spp_1681",0.289768507704139
"61731","22131","spp_45",0.410225928295404
"573425","573425","spp_1147",0.30099816294387
"307792","307792","spp_616",0.299083581427112
"53511","896459","spp_1793",0.252995006041601
"745011","659953","spp_1320",0.286481809336692
"577688","577688","spp_1156",0.294334581587464
"16591","417351","spp_835",0.314226427581161
"11741","215297","spp_431",0.380451056407765
"782111","625267","spp_1251",0.264956542989239
"657069","657069","spp_1315",0.279300084803253
"86321","428180","spp_857",0.269468737998977
"9602","997052","spp_1995",0.241801214404404
"174608","174608","spp_350",0.281697742408141
"321202","321202","spp_643",0.378489071968943
"21341","79095","spp_159",0.252226697979495
"957600111","957600","spp_1916",0.288496036315337
"398805","398805","spp_798",0.284870241302997
"82602","301046","spp_603",0.331264936830848
"169411","278233","spp_557",0.339411534601822
"338325","338325","spp_677",0.275677727768198
"1291","584288","spp_1169",0.351505522150546
"837135","837135","spp_1675",0.186008332995698
"437121","12086","spp_25",0.295931008644402
"214380","214380","spp_429",0.34031590889208
"83491","576020","spp_1153",0.267553218873218
"14621","164597","spp_330",0.244810323929414
"9842","294743","spp_590",0.299514480866492
"578432","578432","spp_1157",0.365106568206102
"44562","453269","spp_907",0.389689369592816
"86342","625438","spp_1251",0.264956542989239
"692151","69215","spp_139",0.288534032646567
"94351","617051","spp_1235",0.332645846996456
"74111","274102","spp_549",0.371620655525476
"531075","531075","spp_1063",0.313478997908533
"55371","539857","spp_1080",0.273029030533507
"179711","933232","spp_1867",0.308798604644835
"48841","638404","spp_1277",0.248212916543707
"6693112","367297","spp_735",0.24207215057686
"531414","531414","spp_1063",0.313478997908533
"82582","8258","spp_17",0.282181321643293
"14551","326358","spp_653",0.284540017833933
"14751","640433","spp_1281",0.218920671846718
"513422","513422","spp_1027",0.259919468080625
"176711","145175","spp_291",0.309805518016219
"3738762","373876","spp_748",0.271135064773262
"61722","604355","spp_1209",0.368640039348975
"21391","350171","spp_701",0.296404224121943
"1623361","162336","spp_325",0.33782767271623
"482445","482445","spp_965",0.28653517877683
"74611","458554","spp_918",0.260825163219124
"81331","997404","spp_1995",0.241801214404404
"3650621","365062","spp_731",0.288653412600979
"6402491","640249","spp_1281",0.218920671846718
"92932","499151","spp_999",0.268041123403236
"439011","326358","spp_653",0.284540017833933
"340165","340165","spp_681",0.454969481565058
"87241","334909","spp_670",0.310321782249957
"29985","29985","spp_60",0.335831823991612
"488230","488230","spp_977",0.287117038387805
"9685","888499","spp_1777",0.357934308005497
"151611","375657","spp_752",0.328151389956474
"864971","864971","spp_1730",0.259795221732929
"53332","541475","spp_1083",0.338983849389479
"394211","214191","spp_429",0.34031590889208
"28721","719652","spp_1440",0.165005354909226
"881140","881140","spp_1763",0.30473552737385
"383960","383960","spp_768",0.330259051639587
"25719","25719","spp_52",0.278864610241726
"4267111","983495","spp_1967",0.365815511904657
"915214","915214","spp_1831",0.36438875971362
"419769","419769","spp_840",0.368727888679132
"654795","654795","spp_1310",0.288548931479454
"9761","458563","spp_918",0.260825163219124
"215133","215133","spp_431",0.380451056407765
"70751","294650","spp_590",0.299514480866492
"915757","915757","spp_1832",0.187556238379329
"66642","798716","spp_1598",0.307144009042531
"99511","935782","spp_1872",0.230076493928209
"633211","387727","spp_776",0.332760281395167
"52071","769792","spp_1540",0.325231118360534
"30241","476878","spp_954",0.286842290777713
"88271","387720","spp_776",0.332760281395167
"58221","835615","spp_1672",0.287222498096526
"23091","527342","spp_1055",0.369244974572212
"230147","230147","spp_461",0.232521918369457
"755179","755179","spp_1511",0.30964243481867
"8112","256147","spp_513",0.251598143717274
"67451","499170","spp_999",0.268041123403236
"60801","381319","spp_763",0.220296441111714
"797514","797514","spp_1596",0.197470084531233
"81452","342881","spp_686",0.327542260056362
"8617111","86171","spp_173",0.342362202471122
"496837","496837","spp_994",0.319533977191895
"773711","123649","spp_248",0.352873016148806
"399348","399348","spp_799",0.427436680300161
"27011","892295","spp_1785",0.27924171788618
"2228881","222888","spp_446",0.223563716281205
"74112","274102","spp_549",0.371620655525476
"69941","229516","spp_460",0.303707304876298
"35404","35404","spp_71",0.332418782170862
"6943211","243089","spp_487",0.322000056738034
"69831","573452","spp_1147",0.30099816294387
"92441","306530","spp_614",0.408800775418058
"390180","390180","spp_781",0.375109896529466
"513442","513442","spp_1027",0.259919468080625
"10872","294650","spp_590",0.299514480866492
"95692","816490","spp_1633",0.340225962223485
"168011","925928","spp_1852",0.225170491496101
"4710981","471098","spp_943",0.30330143426545
"57852","639315","spp_1279",0.27573649934493
"49962","398720","spp_798",0.284870241302997
"846585","846585","spp_1694",0.392554005375132
"5130921","513092","spp_1027",0.259919468080625
"93902","590633","spp_1182",0.396252809092402
"962038","962038","spp_1925",0.323486604960635
"403413","227138","spp_455",0.334283992182463
"10371","835615","spp_1672",0.287222498096526
"32561","114243","spp_229",0.325307475635782
"22561","241041","spp_483",0.20107703958638
"72281","837680","spp_1676",0.337778843706474
"560232","560232","spp_1121",0.254590868251398
"1317052","131705","spp_264",0.380760544678196
"10742","174713","spp_350",0.281697742408141
"193119","193119","spp_387",0.349759106058627
"398934","398934","spp_798",0.284870241302997
"837867","837867","spp_1676",0.337778843706474
"788021","778282","spp_1557",0.329684880329296
"867011","451073","spp_903",0.194632096216083
"888158","888158","spp_1777",0.357934308005497
"75371","571711","spp_1144",0.326023374684155
"251112","251112","spp_503",0.319465095410123
"650160","650160","spp_1301",0.353492929367349
"479716","479716","spp_960",0.264430434908718
"66041","244554","spp_490",0.259576419834048
"94771","245912","spp_492",0.241373558528721
"218212","360980","spp_722",0.25625456054695
"86781","607511","spp_1216",0.327005027560517
"54921","171792","spp_344",0.333307022927329
"830311","830311","spp_1661",0.269723894074559
"999336","999336","spp_1999",0.227255274076015
"7697461","769746","spp_1540",0.325231118360534
"811132","811132","spp_1623",0.405145169002935
"646985","646985","spp_1294",0.343917249003425
"6452","902170","spp_1805",0.393816605443135
"323865","323865","spp_648",0.345808228943497
"35151","567296","spp_1135",0.226771206827834
"767165","767165","spp_1535",0.24077476025559
"5399401","539940","spp_1080",0.273029030533507
"47151","671000","spp_1342",0.349875977495685
"95401","41810","spp_84",0.360225877957419
"3457111","829021","spp_1659",0.283282096032053
"459908","459908","spp_920",0.345310757867992
"87711","453152","spp_907",0.389689369592816
"3235362","323536","spp_648",0.345808228943497
"246211","428095","spp_857",0.269468737998977
"7670651","767065","spp_1535",0.24077476025559
"281865","281865","spp_564",0.400859429035336
"346905","346905","spp_694",0.310100218513981
"245715","245715","spp_492",0.241373558528721
"297832","297832","spp_596",0.339816033840179
"90281","466436","spp_933",0.311658577760682
"57571","490340","spp_981",0.390861162217334
"551911","292560","spp_586",0.192147326190025
"698975","698975","spp_1398",0.298493659123778
"57572","490340","spp_981",0.390861162217334
"76461","69215","spp_139",0.288534032646567
"88901","162258","spp_325",0.33782767271623
"607887","607887","spp_1216",0.327005027560517
"339539","339539","spp_680",0.232418525731191
"357567","357567","spp_716",0.34641767013818
"3167111","741449","spp_1483",0.400979549856856
"763570","763570","spp_1528",0.268707164563239
"84421","69043","spp_139",0.288534032646567
"1623362","162336","spp_325",0.33782767271623
"87191111","871911","spp_1744",0.376892035827041
"43561","68706","spp_138",0.249119259417057
"51662","245822","spp_492",0.241373558528721
"239081","23908","spp_48",0.328738661948591
"93201","533277","spp_1067",0.404434646014124
"34991","258189","spp_517",0.304169326322153
"82842","529332","spp_1059",0.403337689582258
"69355","69355","spp_139",0.288534032646567
"19421","696690","spp_1394",0.208758196560666
"983811","326353","spp_653",0.284540017833933
"145260","145260","spp_291",0.309805518016219
"6512","625363","spp_1251",0.264956542989239
"17301","332012","spp_665",0.375678528333083
"16032","927053","spp_1855",0.275777772767469
"383482","383482","spp_767",0.248610071372241
"290099","290099","spp_581",0.274769939016551
"474521","639242","spp_1279",0.27573649934493
"22432","436603","spp_874",0.222990512382239
"4443221","487120","spp_975",0.279373564524576
"375849","375849","spp_752",0.328151389956474
"6135571","613557","spp_1228",0.306731966556981
"48101","811958","spp_1624",0.28019683691673
"81671","8167","spp_17",0.282181321643293
"634566","634566","spp_1270",0.370815454283729
"99641","326035","spp_653",0.284540017833933
"7185041","718504","spp_1438",0.248953089816496
"28201","576015","spp_1153",0.267553218873218
"80941","332495","spp_665",0.375678528333083
"141412","833496","spp_1667",0.403955338755623
"66381","698967","spp_1398",0.298493659123778
"830470","830470","spp_1661",0.269723894074559
"33291","315272","spp_631",0.306215226883069
"66962","212771","spp_426",0.258066535694525
"212","842353","spp_1685",0.372942218091339
"4904791","490479","spp_981",0.390861162217334
"962493","962493","spp_1925",0.323486604960635
"669511","815691","spp_1632",0.333504476584494
"993","229800","spp_460",0.303707304876298
"4973","881370","spp_1763",0.30473552737385
"439438","439438","spp_879",0.364738662960008
"63531","979420","spp_1959",0.284526522271335
"80551","568620","spp_1138",0.283859321614727
"21767","21767","spp_44",0.184969338588417
"58861","608010","spp_1217",0.279783666599542
"53082","978374","spp_1957",0.294080661144108
"820611","919152","spp_1839",0.291171630145982
"72931","156221","spp_313",0.328809612197801
"88052","230101","spp_461",0.232521918369457
"14211","613798","spp_1228",0.306731966556981
"673032","673032","spp_1347",0.428651690483093
"44981","193090","spp_387",0.349759106058627
"53233","539925","spp_1080",0.273029030533507
"46441","479791","spp_960",0.264430434908718
"732353","732353","spp_1465",0.376035615568981
"487368","487368","spp_975",0.279373564524576
"657245","657245","spp_1315",0.279300084803253
"584380","584380","spp_1169",0.351505522150546
"62011","243089","spp_487",0.322000056738034
"706852","70685","spp_142",0.326087945140898
"496802","496802","spp_994",0.319533977191895
"6279701","627970","spp_1256",0.204714565305039
"2440361","244036","spp_489",0.250191311119124
"90641","55866","spp_112",0.280615429859608
"22153","494674","spp_990",0.248400511918589
"16411","235419","spp_471",0.415633768541738
"9271542","927154","spp_1855",0.275777772767469
"608136","608136","spp_1217",0.279783666599542
"58351","151673","spp_304",0.254803674528375
"527177","527177","spp_1055",0.369244974572212
"211321","755343","spp_1511",0.30964243481867
"310647","310647","spp_622",0.265452473191544
"82101","650264","spp_1301",0.353492929367349
"82291","315811","spp_632",0.297238280531019
"497121","212684","spp_426",0.258066535694525
"1383","840430","spp_1681",0.289768507704139
"31641","222808","spp_446",0.223563716281205
"87391","524280","spp_1049",0.358443386154249
"148814","148814","spp_298",0.355959011008963
"977191","977191","spp_1955",0.363543333020061
"70182","736787","spp_1474",0.347926349844784
"915696","915696","spp_1832",0.187556238379329
"2589822","258982","spp_518",0.338162320200354
"219137","219137","spp_439",0.370697938837111
"797717","797717","spp_1596",0.197470084531233
"185411","281062","spp_563",0.31234718975611
"471293","471293","spp_943",0.30330143426545
"7132","896238","spp_1793",0.252995006041601
"918421","11311","spp_23",0.368951385840774
"38781","123771","spp_248",0.352873016148806
"933086","933086","spp_1867",0.308798604644835
"18911","211996","spp_424",0.208164491457865
"36211","221932","spp_444",0.381432895548642
"151748","151748","spp_304",0.254803674528375
"784311","657682","spp_1316",0.363490921910852
"46781","760574","spp_1522",0.244028264656663
"34251","266179","spp_533",0.257707500131801
"82721","401555","spp_804",0.338667798088863
"578500","578500","spp_1157",0.365106568206102
"5994401","599440","spp_1199",0.205669121351093
"59531","394488","spp_789",0.286502055125311
"9752","264176","spp_529",0.221823102096096
"33921","149401","spp_299",0.318494118517265
"69421","69421","spp_139",0.288534032646567
"892345","892345","spp_1785",0.27924171788618
"180156","180156","spp_361",0.289167458657175
"35310","35310","spp_71",0.332418782170862
"73471","73471","spp_147",0.279738073702902
"16371","170317","spp_341",0.242730066878721
"92583","23830","spp_48",0.328738661948591
"541276","541276","spp_1083",0.338983849389479
"38061","448835","spp_898",0.165035522077233
"611191","611191","spp_1223",0.269733987050131
"460626","460626","spp_922",0.21316979592666
"38581","881417","spp_1763",0.30473552737385
"764611","69215","spp_139",0.288534032646567
"659514","659514","spp_1320",0.286481809336692
"113926","113926","spp_228",0.362558089662343
"12842","956261","spp_1913",0.278905377490446
"1282111","724372","spp_1449",0.34364330326207
"3935461","393546","spp_788",0.236501983366907
"83821","278264","spp_557",0.339411534601822
"699611","584278","spp_1169",0.351505522150546
"933197","933197","spp_1867",0.308798604644835
"8441","379100","spp_759",0.347392746713012
"15332","625102","spp_1251",0.264956542989239
"75311","573146","spp_1147",0.30099816294387
"59161","383545","spp_768",0.330259051639587
"245811","724050","spp_1449",0.34364330326207
"3759111","811763","spp_1624",0.28019683691673
"3467251","346725","spp_694",0.310100218513981
"46471","662610","spp_1326",0.308856933144853
"42242","40859","spp_82",0.366981732659042
"64151","398720","spp_798",0.284870241302997
"88341","625230","spp_1251",0.264956542989239
"599040","599040","spp_1199",0.205669121351093
"615362","615362","spp_1231",0.348943753633648
"37671","576323","spp_1153",0.267553218873218
"49791","164865","spp_330",0.244810323929414
"20812","200014","spp_401",0.328124546445906
"65681","655111","spp_1311",0.376354082487524
"133166","133166","spp_267",0.212919831043109
"451911","904467","spp_1809",0.322147892555222
"4050051","405005","spp_811",0.322868141112849
"69361","757051","spp_1515",0.350367305567488
"75011","957523","spp_1916",0.288496036315337
"54583","607696","spp_1216",0.327005027560517
"31911","292560","spp_586",0.192147326190025
"475111","47511","spp_96",0.433969465084374
"77441","608057","spp_1217",0.279783666599542
"29461","798791","spp_1598",0.307144009042531
"95191","476912","spp_954",0.286842290777713
"90531","365472","spp_731",0.288653412600979
"215411","639029","spp_1279",0.27573649934493
"57311","417181","spp_835",0.314226427581161
"13361","961135","spp_1923",0.2914060393814
"564663","564663","spp_1130",0.324945674976334
"745411","12491","spp_25",0.295931008644402
"83521","645039","spp_1291",0.35604981915094
"319792","319792","spp_640",0.288170275278389
"4050052","405005","spp_811",0.322868141112849
"469551","469551","spp_940",0.276404356351122
"98341","881487","spp_1763",0.30473552737385
"3942111","214191","spp_429",0.34031590889208
"9911","608215","spp_1217",0.279783666599542
"37511","541175","spp_1083",0.338983849389479
"446709","446709","spp_894",0.275138580705971
"637311","387853","spp_776",0.332760281395167
"43341","315459","spp_631",0.306215226883069
"42220","42220","spp_85",0.360986853716895
"48421","285249","spp_571",0.192533782683313
"21822","360980","spp_722",0.25625456054695
"281325","281325","spp_563",0.31234718975611
"650302","650302","spp_1301",0.353492929367349
"42342","42342","spp_85",0.360986853716895
"411550","411550","spp_824",0.23480286099948
"54981","266056","spp_533",0.257707500131801
"545821","607696","spp_1216",0.327005027560517
"51041","769948","spp_1540",0.325231118360534
"717464","717464","spp_1435",0.364045967813581
"415601","41560","spp_84",0.360225877957419
"614911","707050","spp_1415",0.380127796670422
"264478","264478","spp_529",0.221823102096096
"613969","613969","spp_1228",0.306731966556981
"149131","149131","spp_299",0.318494118517265
"888084","888084","spp_1777",0.357934308005497
"898803","898803","spp_1798",0.322963236831129
"3738763","373876","spp_748",0.271135064773262
"292702","292702","spp_586",0.192147326190025
"507561","50756","spp_102",0.420965239172801
"52652","933227","spp_1867",0.308798604644835
"97151","398869","spp_798",0.284870241302997
"1851461","185146","spp_371",0.225079980213195
"2125111","541221","spp_1083",0.338983849389479
"319647","319647","spp_640",0.288170275278389
"88151","607839","spp_1216",0.327005027560517
"9882111","753989","spp_1508",0.158284107921645
"3758242","375824","spp_752",0.328151389956474
"96991","979240","spp_1959",0.284526522271335
"274234","274234","spp_549",0.371620655525476
"65422","807121","spp_1615",0.377312563359737
"44671","578434","spp_1157",0.365106568206102
"809063","809063","spp_1619",0.298289535567164
"68081","145390","spp_291",0.309805518016219
"717338","717338","spp_1435",0.364045967813581
"14641","659680","spp_1320",0.286481809336692
"47082","339901","spp_680",0.232418525731191
"691511","728751","spp_1458",0.22694091219455
"165911","417351","spp_835",0.314226427581161
"961","736559","spp_1474",0.347926349844784
"757221","281185","spp_563",0.31234718975611
"77031","798560","spp_1598",0.307144009042531
"27501","12175","spp_25",0.295931008644402
"754","375711","spp_752",0.328151389956474
"20741","898501","spp_1798",0.322963236831129
"875211","902452","spp_1805",0.393816605443135
"172873","172873","spp_346",0.351143214385957
"49493","538958","spp_1078",0.381311206379905
"394248","394248","spp_789",0.286502055125311
"647707","647707","spp_1296",0.33311234251596
"82843","529332","spp_1059",0.403337689582258
"89662","513092","spp_1027",0.259919468080625
"69741","240533","spp_482",0.223918721545488
"119011","266422","spp_533",0.257707500131801
"1318532","131853","spp_264",0.380760544678196
"46821","577632","spp_1156",0.294334581587464
"95281","229543","spp_460",0.303707304876298
"244111","244111","spp_489",0.250191311119124
"12259","12259","spp_25",0.295931008644402
"55012","466491","spp_933",0.311658577760682
"734262","734262","spp_1469",0.42360616941005
"867012","451073","spp_903",0.194632096216083
"5815","667137","spp_1335",0.321500947000459
"74301","333342","spp_667",0.233851863769814
"708193","708193","spp_1417",0.22712372825481
"669611","212771","spp_426",0.258066535694525
"882725","882725","spp_1766",0.30034836824052
"24001","290470","spp_581",0.274769939016551
"6791","935604","spp_1872",0.230076493928209
"968412","654708","spp_1310",0.288548931479454
"853511","902170","spp_1805",0.393816605443135
"55641","85085","spp_171",0.272912075510249
"5777332","577733","spp_1156",0.294334581587464
"897611","545569","spp_1092",0.34660731186159
"387990","387990","spp_776",0.332760281395167
"366111","864652","spp_1730",0.259795221732929
"56191","757051","spp_1515",0.350367305567488
"174954","174954","spp_350",0.281697742408141
"652211","824109","spp_1649",0.305611939635128
"14021","497331","spp_995",0.162303482415155
"888326","888326","spp_1777",0.357934308005497
"92101","229922","spp_460",0.303707304876298
"806511","661887","spp_1324",0.279221389675513
"58121","659784","spp_1320",0.286481809336692
"290911","344061","spp_689",0.399220997467637
"654911","604229","spp_1209",0.368640039348975
"91062","164696","spp_330",0.244810323929414
"15741","70818","spp_142",0.326087945140898
"192311","79004","spp_159",0.252226697979495
"74561","69021","spp_139",0.288534032646567
"373991","373991","spp_748",0.271135064773262
"7588111","809332","spp_1619",0.298289535567164
"79622","304997","spp_610",0.396362992469221
"2301471","230147","spp_461",0.232521918369457
"130172","130172","spp_261",0.308268239954486
"9377081","937708","spp_1876",0.379905195208266
"1854111","281062","spp_563",0.31234718975611
"240947","240947","spp_482",0.223918721545488
"53582","221662","spp_444",0.381432895548642
"42131","904232","spp_1809",0.322147892555222
"82722","401555","spp_804",0.338667798088863
"395011","979499","spp_1959",0.284526522271335
"9270031","927003","spp_1855",0.275777772767469
"67741","659673","spp_1320",0.286481809336692
"2812012","281201","spp_563",0.31234718975611
"145024","145024","spp_291",0.309805518016219
"65501","661761","spp_1324",0.279221389675513
"503911","672500","spp_1345",0.285721816122532
"297850","297850","spp_596",0.339816033840179
"63482","88572","spp_178",0.361292689107358
"645521","902170","spp_1805",0.393816605443135
"69431111","69431","spp_139",0.288534032646567
"379312","829399","spp_1659",0.283282096032053
"69133","69133","spp_139",0.288534032646567
"334907","334907","spp_670",0.310321782249957
"259911","226539","spp_454",0.381154208211228
"30752","589231","spp_1179",0.251392020145431
"584438","584438","spp_1169",0.351505522150546
"717330","717330","spp_1435",0.364045967813581
"53361","842237","spp_1685",0.372942218091339
"64291","696690","spp_1394",0.208758196560666
"479606","479606","spp_960",0.264430434908718
"51771","59844","spp_120",0.397932325489819
"48161","375939","spp_752",0.328151389956474
"471372","471372","spp_943",0.30330143426545
"25584","25584","spp_52",0.278864610241726
"25432","861396","spp_1723",0.358822154579684
"4580111","769970","spp_1540",0.325231118360534
"12961","638452","spp_1277",0.248212916543707
"41611","728945","spp_1458",0.22694091219455
"568510","568510","spp_1138",0.283859321614727
"927088","927088","spp_1855",0.275777772767469
"35811","528330","spp_1057",0.309350029798225
"855812","855812","spp_1712",0.356313543859869
"901629","901629","spp_1804",0.178557150764391
"80411","113673","spp_228",0.362558089662343
"338192","338192","spp_677",0.275677727768198
"8032","943867","spp_1888",0.349006871692836
"56292","718736","spp_1438",0.248953089816496
"16151","29873","spp_60",0.335831823991612
"717201","717201","spp_1435",0.364045967813581
"24031","393591","spp_788",0.236501983366907
"14481","435769","spp_872",0.261502943467349
"247452","247452","spp_495",0.273355956189334
"70441","488127","spp_977",0.287117038387805
"387775","387775","spp_776",0.332760281395167
"72652","35097","spp_71",0.332418782170862
"861497","861497","spp_1723",0.358822154579684
"65423","807121","spp_1615",0.377312563359737
"55041","430470","spp_861",0.245564145967364
"123501","123501","spp_248",0.352873016148806
"6026391","602639","spp_1206",0.23918344010599
"541088","541088","spp_1083",0.338983849389479
"79441","79441","spp_159",0.252226697979495
"42641","180468","spp_361",0.289167458657175
"74081","211601","spp_424",0.208164491457865
"89562","786112","spp_1573",0.257103804964572
"815710","815710","spp_1632",0.333504476584494
"474479","474479","spp_949",0.233122525271028
"165011","29873","spp_60",0.335831823991612
"488186","488186","spp_977",0.287117038387805
"812711","165986","spp_332",0.239301102701575
"39851","864349","spp_1729",0.225739849498495
"3653191","365319","spp_731",0.288653412600979
"3641021","662607","spp_1326",0.308856933144853
"76351","229915","spp_460",0.303707304876298
"46950312","469503","spp_940",0.276404356351122
"6088","151793","spp_304",0.254803674528375
"30753","589231","spp_1179",0.251392020145431
"51471","576064","spp_1153",0.267553218873218
"70851","829077","spp_1659",0.283282096032053
"737111","643865","spp_1288",0.25048599136062
"591411","672233","spp_1345",0.285721816122532
"25123811","251238","spp_503",0.319465095410123
"302411","476878","spp_954",0.286842290777713
"12400","12400","spp_25",0.295931008644402
"49391","212856","spp_426",0.258066535694525
"28251","156083","spp_313",0.328809612197801
"49741","235984","spp_472",0.338898293673992
"42981","493465","spp_987",0.35208530514501
"99052","70818","spp_142",0.326087945140898
"12972","151980","spp_304",0.254803674528375
"210611","815662","spp_1632",0.333504476584494
"334830","334830","spp_670",0.310321782249957
"617406","617406","spp_1235",0.332645846996456
"7068521","70685","spp_142",0.326087945140898
"783411","170434","spp_341",0.242730066878721
"90572","439162","spp_879",0.364738662960008
"200052","200052","spp_401",0.328124546445906
"46822","577632","spp_1156",0.294334581587464
"19174","898996","spp_1798",0.322963236831129
"102242","102242","spp_205",0.199917951133102
"11921","461379","spp_923",0.378313899505883
"82491","307945","spp_616",0.299083581427112
"921211","294575","spp_590",0.299514480866492
"16821","669319","spp_1339",0.231682914542034
"265718","265718","spp_532",0.240929124178365
"6642","258786","spp_518",0.338162320200354
"6548891","654889","spp_1310",0.288548931479454
"5413201","541320","spp_1083",0.338983849389479
"1672571","167257","spp_335",0.196788092143834
"515912","360535","spp_722",0.25625456054695
"63942","669345","spp_1339",0.231682914542034
"12652","427609","spp_856",0.332635909784585
"228111","480379","spp_961",0.362648454494774
"28421","180027","spp_361",0.289167458657175
"199711","778036","spp_1557",0.329684880329296
"77372","123649","spp_248",0.352873016148806
"89861","979499","spp_1959",0.284526522271335
"29489511","294895","spp_590",0.299514480866492
"63773","446959","spp_894",0.275138580705971
"541483","541483","spp_1083",0.338983849389479
"73321","921807","spp_1844",0.370968106901273
"99392","539660","spp_1080",0.273029030533507
"2766111","809345","spp_1619",0.298289535567164
"83932","79266","spp_159",0.252226697979495
"561311","113771","spp_228",0.362558089662343
"26381","589406","spp_1179",0.251392020145431
"79851","171654","spp_344",0.333307022927329
"654984","654984","spp_1310",0.288548931479454
"771311","667072","spp_1335",0.321500947000459
"420771","42077","spp_85",0.360986853716895
"4744791","474479","spp_949",0.233122525271028
"6921","127662","spp_256",0.254925041459501
"573113","573113","spp_1147",0.30099816294387
"5503111","466436","spp_933",0.311658577760682
"214134","214134","spp_429",0.34031590889208
"42401","277659","spp_556",0.221694211941212
"357193","357193","spp_715",0.358323369873688
"32353631","323536","spp_648",0.345808228943497
"18132","244582","spp_490",0.259576419834048
"46662","110556","spp_222",0.287850733380765
"43562","68706","spp_138",0.249119259417057
"978054","978054","spp_1957",0.294080661144108
"93382","436144","spp_873",0.229124445468187
